#
# Version to read with FileManager
#
event_count chip_id(decimal) hit_x hit_y
7190 370 975 230
7190 372 978 278
7190 379 1000 24
7190 379 1001 24
7190 379 1001 25
7190 379 1000 25
7190 380 65 185
7190 380 64 185
7190 380 64 186
7190 380 65 186
7190 636 73 19
7190 636 72 19
7190 636 137 266
7190 636 137 267
7191 123 315 459
7191 123 316 459
7191 123 316 460
7191 370 8 472
7191 372 978 278
7191 379 542 470
7191 379 543 470
7191 379 543 471
7191 379 542 471
7191 379 544 470
7191 379 544 471
7191 635 770 482
7191 635 771 482
7192 121 875 183
7192 122 581 325
7192 122 580 325
7192 370 8 472
7192 372 978 278
7192 377 54 414
7192 378 605 359
7192 378 605 360
7192 634 627 394
7192 634 627 395
7192 634 627 396
7192 634 629 393
7192 634 629 394
7192 634 628 395
7193 116 650 134
7193 116 651 134
7193 116 651 135
7193 116 650 135
7193 370 8 472
7193 372 835 107
7193 372 835 108
7193 372 978 278
7193 628 1021 81
7193 628 1021 82
7193 628 1022 81
7193 628 1022 82
7194 113 305 99
7194 113 306 99
7194 113 306 100
7194 369 269 132
7194 369 269 133
7194 369 270 132
7194 370 8 472
7194 372 978 278
7194 625 234 165
7195 120 605 122
7195 120 606 122
7195 370 8 472
7195 372 978 278
7195 376 569 211
7195 376 568 211
7195 376 568 212
7195 632 530 300
7195 632 530 301
7196 113 833 77
7196 369 793 154
7196 369 794 153
7196 369 794 154
7196 370 8 472
7196 372 978 278
7196 625 755 230
7196 625 755 231
7197 112 580 178
7197 112 581 178
7197 368 683 221
7197 368 683 222
7197 368 684 222
7197 370 8 472
7197 372 978 278
7197 624 787 266
7198 370 8 472
7198 370 975 230
7198 372 978 278
7199 121 875 183
7199 370 8 472
7199 372 978 278
7200 116 17 253
7200 370 8 472
7200 372 978 278
7201 113 1010 66
7201 113 1011 66
7201 113 1011 67
7201 113 1015 76
7201 113 1015 77
7201 122 789 482
7201 370 8 472
7201 370 131 80
7201 370 132 80
7201 370 132 81
7201 370 199 325
7201 370 199 326
7201 370 201 325
7201 370 200 325
7201 370 200 326
7201 370 201 326
7201 370 200 327
7201 372 978 278
7201 626 285 95
7201 626 286 95
7201 626 286 96
7201 626 551 255
7201 626 551 256
7201 626 551 257
7201 626 552 256
7201 626 553 257
7201 626 552 257
7201 626 552 258
7201 626 553 258
7202 116 17 253
7202 370 8 472
7202 372 978 278
7203 370 8 472
7203 370 975 230
7203 372 978 278
7204 122 359 149
7204 122 358 149
7204 122 358 150
7204 122 359 150
7204 370 8 472
7204 371 178 87
7204 372 978 278
7204 378 331 220
7204 378 331 221
7204 634 299 292
7204 634 300 292
7205 112 451 426
7205 112 455 427
7205 112 454 427
7205 112 454 428
7205 112 455 428
7205 112 456 428
7205 368 479 453
7205 370 8 472
7205 372 978 278
7205 624 448 431
7206 370 8 472
7206 372 978 278
7207 116 17 253
7207 121 875 183
7207 370 8 472
7207 372 970 454
7207 372 971 454
7207 372 971 455
7207 372 970 455
7207 372 978 278
7207 628 866 456
7207 628 867 456
7208 370 8 472
7208 372 978 278
7209 113 774 488
7209 113 774 489
7209 370 8 472
7209 372 978 278
7210 123 181 217
7210 123 182 216
7210 123 183 216
7210 123 183 217
7210 123 182 217
7210 123 182 218
7210 123 183 218
7210 123 184 216
7210 123 184 217
7210 123 184 218
7210 370 8 472
7210 372 978 278
7210 372 1021 63
7210 379 142 280
7210 379 143 280
7210 379 142 281
7210 635 101 331
7211 123 356 406
7211 123 357 406
7211 370 8 472
7211 372 978 278
7211 379 371 431
7211 635 384 459
7211 635 384 460
7212 116 17 253
7212 124 407 225
7212 124 407 226
7212 124 408 225
7212 124 408 226
7212 370 8 472
7212 372 978 278
7212 380 295 250
7212 380 782 198
7212 636 181 275
7212 636 181 276
7213 121 875 183
7213 370 8 472
7213 370 975 230
7213 371 178 87
7213 372 978 278
7214 122 659 412
7214 122 659 413
7214 370 8 472
7214 372 978 278
7214 378 675 387
7214 378 674 387
7214 380 782 198
7214 634 689 361
7215 122 789 482
7215 370 8 472
7215 372 978 278
7216 370 8 472
7216 372 978 278
7216 377 54 414
7216 378 827 308
7216 378 828 308
7216 624 711 310
7216 634 625 281
7216 634 625 282
7216 634 626 281
7216 634 626 282
7217 116 17 253
7217 370 8 472
7217 372 978 278
7218 116 17 253
7218 121 875 183
7218 370 8 472
7218 372 978 278
7219 122 649 272
7219 122 649 273
7219 122 650 271
7219 122 650 272
7219 122 650 273
7219 370 8 472
7219 370 975 230
7219 372 978 278
7219 378 594 288
7219 378 595 288
7219 378 595 289
7219 378 594 289
7219 634 538 305
7219 634 538 306
7220 121 863 486
7220 121 864 486
7220 121 864 487
7220 370 8 472
7220 372 978 278
7220 377 741 475
7220 633 617 463
7221 122 577 295
7221 122 576 296
7221 122 577 296
7221 370 8 472
7221 372 978 278
7221 378 287 322
7221 378 287 323
7221 378 287 324
7221 378 288 322
7221 378 288 323
7221 378 288 324
7222 116 17 253
7222 121 265 180
7222 121 265 181
7222 121 266 180
7222 121 266 181
7222 370 8 472
7222 370 366 317
7222 372 978 278
7222 377 152 240
7222 377 153 240
7222 377 153 241
7222 377 152 241
7222 633 40 299
7223 370 8 472
7223 372 978 278
7224 121 878 334
7224 121 879 334
7224 121 878 335
7224 122 789 482
7224 370 8 472
7224 371 178 87
7224 372 978 278
7224 377 571 316
7224 377 572 316
7224 633 263 296
7224 633 263 297
7224 633 264 297
7225 113 927 305
7225 369 956 316
7225 369 956 317
7225 370 8 472
7225 372 978 278
7225 625 987 327
7225 625 986 327
7225 625 986 328
7226 112 453 72
7226 368 287 123
7226 368 286 123
7226 370 8 472
7226 372 978 278
7226 624 120 174
7227 370 8 472
7227 372 978 278
7228 113 35 47
7228 113 35 48
7228 113 35 49
7228 113 36 46
7228 113 37 46
7228 113 37 47
7228 113 36 47
7228 113 36 48
7228 113 37 48
7228 113 37 49
7228 113 36 49
7228 113 38 47
7228 113 38 48
7228 121 875 183
7228 369 22 92
7228 369 23 92
7228 369 22 93
7228 370 8 472
7228 372 978 278
7228 625 9 136
7228 625 9 137
7228 625 10 136
7229 370 8 472
7229 371 178 87
7229 372 978 278
7230 122 789 482
7230 124 785 67
7230 124 784 67
7230 370 8 472
7230 372 978 278
7230 380 811 33
7231 112 614 240
7231 112 615 240
7231 113 926 298
7231 113 927 298
7231 113 927 299
7231 113 926 299
7231 122 945 291
7231 122 944 291
7231 122 944 292
7231 122 945 292
7231 122 946 291
7231 122 957 291
7231 122 957 292
7231 122 957 293
7231 122 958 291
7231 122 958 292
7231 122 958 293
7231 368 443 226
7231 370 8 472
7231 370 975 230
7231 372 978 278
7231 379 63 147
7231 379 63 148
7231 379 63 149
7231 379 62 150
7231 379 63 150
7231 379 63 151
7231 379 62 151
7231 379 64 144
7231 379 65 144
7231 379 65 145
7231 379 64 145
7231 379 64 146
7231 379 65 146
7231 379 64 147
7231 379 64 148
7231 379 64 149
7231 379 64 150
7231 624 271 212
7231 624 271 213
7232 113 604 246
7232 113 604 247
7232 369 558 238
7232 369 558 239
7232 370 8 472
7232 370 975 230
7232 372 978 278
7232 380 782 198
7232 625 512 230
7232 625 513 230
7232 625 513 231
7232 625 512 231
7233 121 875 183
7233 370 8 472
7233 372 978 278
7234 123 737 198
7234 123 737 199
7234 123 736 199
7234 123 737 200
7234 370 8 472
7234 372 978 278
7234 379 653 174
7234 379 653 175
7234 635 561 142
7234 635 561 143
7234 635 562 142
7235 121 865 437
7235 121 865 438
7235 121 866 437
7235 121 866 438
7235 370 8 472
7235 372 978 278
7235 377 54 414
7235 377 707 403
7235 377 708 403
7235 377 708 404
7235 633 548 367
7235 633 548 368
7236 370 8 472
7236 372 978 278
7237 114 133 87
7237 114 132 87
7237 114 138 93
7237 121 875 183
7237 370 8 472
7237 370 105 106
7237 370 105 107
7237 372 978 278
7237 626 72 120
7237 626 73 120
7237 626 168 448
7237 626 169 448
7238 116 17 253
7238 121 553 49
7238 121 553 50
7238 370 8 472
7238 371 647 1
7238 371 647 2
7238 371 648 2
7238 372 978 278
7238 377 54 414
7238 624 711 310
7238 627 825 61
7238 627 824 61
7238 627 824 62
7238 627 825 62
7239 122 371 0
7239 122 371 1
7239 122 372 0
7239 122 372 1
7239 370 8 472
7239 370 975 230
7239 370 977 25
7239 370 977 26
7239 370 978 25
7239 370 978 26
7239 372 978 278
7239 627 279 66
7239 627 280 66
7240 121 589 84
7240 121 589 85
7240 370 8 472
7240 372 978 278
7240 377 365 11
7240 377 364 11
7240 627 883 55
7240 627 882 55
7240 627 882 56
7241 121 875 183
7241 124 591 153
7241 370 8 472
7241 372 978 278
7241 380 705 114
7241 636 822 68
7242 112 107 331
7242 112 108 331
7242 368 75 390
7242 368 75 391
7242 370 8 472
7242 371 178 87
7242 372 978 278
7242 624 42 450
7242 624 43 450
7242 624 42 451
7243 122 377 345
7243 122 377 346
7243 122 378 345
7243 122 378 346
7243 122 382 340
7243 122 383 340
7243 122 383 341
7243 122 382 341
7243 122 383 342
7243 122 384 340
7243 122 384 341
7243 122 384 342
7243 370 8 472
7243 372 978 278
7243 378 255 365
7243 378 254 365
7243 378 254 366
7243 634 129 386
7244 112 465 99
7244 112 464 99
7244 112 464 100
7244 112 465 100
7244 121 875 183
7244 368 349 55
7244 368 349 56
7244 368 351 55
7244 368 350 55
7244 368 350 56
7244 368 351 56
7244 370 8 472
7244 372 978 278
7244 624 235 11
7244 624 235 12
7245 370 8 472
7245 372 978 278
7246 370 8 472
7246 372 978 278
7247 122 206 60
7247 122 207 60
7247 122 207 61
7247 122 206 61
7247 370 8 472
7247 372 978 278
7247 378 693 93
7247 378 695 93
7247 378 694 93
7247 635 153 125
7247 635 152 125
7247 635 152 126
7247 635 153 126
7248 124 827 138
7248 124 828 138
7248 370 8 472
7248 370 366 317
7248 371 178 87
7248 372 978 278
7248 380 880 154
7248 380 881 154
7248 380 881 155
7248 380 880 155
7248 636 933 171
7248 636 932 171
7248 636 932 172
7248 636 933 172
7248 636 933 173
7248 636 932 173
7248 636 934 172
7249 370 8 472
7249 372 978 278
7250 121 634 38
7250 121 634 39
7250 370 8 472
7250 371 135 12
7250 371 135 13
7250 371 136 12
7250 371 136 13
7250 372 978 278
7250 626 912 72
7250 626 913 72
7250 626 913 73
7250 626 912 73
7251 113 380 202
7251 113 381 202
7251 369 381 165
7251 369 381 166
7251 369 382 165
7251 369 382 166
7251 370 8 472
7251 372 978 278
7251 625 383 129
7252 113 165 313
7252 113 164 313
7252 113 164 314
7252 113 165 314
7252 121 875 183
7252 369 161 390
7252 369 223 273
7252 369 222 273
7252 369 223 274
7252 370 8 472
7252 370 366 317
7252 372 978 278
7252 625 282 233
7253 115 75 431
7253 115 76 431
7253 116 17 253
7253 370 8 472
7253 371 159 442
7253 372 978 278
7253 627 248 462
7254 370 8 472
7254 372 978 278
7254 380 782 198
7255 370 8 472
7255 372 978 278
7255 376 72 418
7255 376 72 419
7255 632 253 467
7255 632 254 466
7255 632 254 467
7256 122 884 474
7256 122 885 474
7256 122 885 475
7256 122 884 475
7256 370 8 472
7256 370 975 230
7256 372 978 278
7256 379 259 502
7256 379 259 503
7256 379 260 502
7256 379 260 503
7257 123 745 384
7257 123 745 385
7257 370 8 472
7257 370 366 317
7257 372 978 278
7257 379 727 401
7257 379 727 402
7257 379 728 400
7257 379 728 401
7257 379 728 402
7257 635 709 418
7258 370 8 472
7258 370 975 230
7258 372 978 278
7259 121 391 379
7259 121 391 380
7259 370 8 472
7259 372 978 278
7259 377 360 372
7259 377 361 372
7259 377 361 373
7259 377 360 373
7259 633 329 365
7259 633 330 365
7260 369 109 457
7260 369 109 458
7260 369 110 457
7260 369 110 458
7260 370 8 472
7260 372 978 278
7260 377 54 414
7260 625 225 440
7260 625 225 441
7260 625 226 440
7260 625 226 441
7261 123 1017 255
7261 370 8 472
7261 370 975 230
7261 372 978 278
7262 124 667 201
7262 124 667 202
7262 370 8 472
7262 372 978 278
7262 380 629 126
7262 380 629 127
7262 380 630 126
7262 380 630 127
7262 636 591 54
7263 113 504 110
7263 113 504 111
7263 369 459 196
7263 369 459 197
7263 369 460 196
7263 369 460 197
7263 370 8 472
7263 372 978 278
7263 625 412 286
7263 625 413 286
7263 625 416 282
7263 625 416 283
7264 123 362 26
7264 123 363 26
7264 123 363 27
7264 123 362 27
7264 370 8 472
7264 372 978 278
7264 372 1021 63
7264 379 333 28
7264 379 334 28
7264 635 300 27
7264 635 300 28
7265 122 789 482
7265 123 943 241
7265 123 944 241
7265 123 944 242
7265 370 8 472
7265 372 978 278
7265 380 39 272
7265 380 39 273
7265 636 165 305
7265 636 166 305
7266 121 875 183
7266 370 8 472
7266 372 978 278
7266 380 782 198
7267 121 997 340
7267 370 8 472
7267 372 978 278
7267 377 971 358
7267 633 943 376
7267 633 944 376
7268 121 875 183
7268 370 8 472
7268 372 978 278
7269 122 827 8
7269 122 828 8
7269 122 828 9
7269 370 8 472
7269 370 225 4
7269 370 225 5
7269 370 224 5
7269 372 978 278
7269 626 257 27
7269 626 256 27
7270 370 8 472
7270 372 978 278
7271 113 793 479
7271 113 793 480
7271 121 875 183
7271 370 8 472
7271 372 978 278
7272 370 8 472
7272 372 978 278
7273 370 8 472
7273 372 978 278
7273 377 54 414
7274 113 963 157
7274 113 962 157
7274 121 875 183
7274 370 8 472
7274 370 18 160
7274 370 19 160
7274 370 19 161
7274 370 18 161
7274 372 978 278
7274 626 107 164
7274 626 107 165
7274 626 108 165
7275 121 559 261
7275 121 559 262
7275 121 560 261
7275 121 560 262
7275 370 8 472
7275 372 978 278
7275 377 484 260
7275 377 485 260
7275 377 485 261
7275 377 484 261
7275 633 410 258
7276 121 875 183
7276 370 8 472
7276 372 978 278
7277 116 17 253
7277 123 885 377
7277 123 884 377
7277 123 885 378
7277 370 8 472
7277 370 975 230
7277 372 978 278
7277 379 902 382
7277 379 902 383
7277 635 918 388
7277 635 919 388
7278 123 221 391
7278 123 220 392
7278 123 221 392
7278 370 8 472
7278 372 978 278
7278 379 172 340
7278 635 121 288
7278 635 122 288
7279 114 693 225
7279 114 693 226
7279 122 789 482
7279 370 8 472
7279 370 616 197
7279 370 616 198
7279 372 978 278
7279 626 527 103
7279 626 527 104
7279 626 529 103
7279 626 528 103
7279 626 528 104
7279 626 529 104
7280 116 17 253
7280 370 8 472
7280 372 978 278
7281 123 83 346
7281 123 83 347
7281 370 8 472
7281 372 978 278
7281 379 92 307
7281 635 99 266
7281 635 99 267
7281 635 100 266
7281 635 100 267
7282 122 755 188
7282 122 755 189
7282 122 756 188
7282 122 756 189
7282 370 8 472
7282 372 978 278
7282 378 778 223
7282 378 778 224
7282 634 800 258
7282 634 801 258
7282 634 801 259
7282 634 800 259
7283 116 295 155
7283 116 296 155
7283 370 8 472
7283 372 590 192
7283 372 591 192
7283 372 591 193
7283 372 590 193
7283 372 590 194
7283 372 591 194
7283 372 591 195
7283 372 590 195
7283 372 593 187
7283 372 592 188
7283 372 593 188
7283 372 593 189
7283 372 592 189
7283 372 592 190
7283 372 593 190
7283 372 593 191
7283 372 592 191
7283 372 592 192
7283 372 593 192
7283 372 593 193
7283 372 592 193
7283 372 594 188
7283 372 595 189
7283 372 594 189
7283 372 594 190
7283 372 595 190
7283 372 595 191
7283 372 594 191
7283 372 594 192
7283 372 595 192
7283 372 594 193
7283 372 596 191
7283 372 978 278
7283 628 877 254
7283 628 877 255
7283 628 879 251
7283 628 878 252
7283 628 879 252
7283 628 879 253
7283 628 878 253
7283 628 878 254
7283 628 879 254
7283 628 878 255
7283 628 888 235
7284 121 875 183
7284 123 539 130
7284 123 539 131
7284 370 8 472
7284 372 978 278
7284 379 635 140
7284 635 730 149
7284 635 730 150
7285 123 195 192
7285 123 196 192
7285 123 196 193
7285 370 8 472
7285 372 978 278
7285 379 405 262
7285 379 406 262
7285 635 615 330
7285 635 615 331
7285 635 614 331
7286 115 575 65
7286 115 576 64
7286 115 576 65
7286 370 8 472
7286 371 667 28
7286 372 978 278
7286 633 264 0
7286 633 264 1
7286 633 387 211
7286 633 386 211
7286 633 386 212
7286 633 387 212
7287 121 219 235
7287 121 219 236
7287 121 219 237
7287 121 220 235
7287 121 220 236
7287 121 221 236
7287 121 220 237
7287 370 8 472
7287 371 557 47
7287 371 556 47
7287 371 556 48
7287 371 557 48
7287 372 978 278
7287 377 592 224
7287 377 593 224
7287 377 593 225
7287 377 592 225
7287 633 963 209
7287 633 965 209
7287 633 964 209
7287 633 964 210
7287 633 1006 266
7287 633 1006 267
7288 113 354 334
7288 369 395 312
7288 369 395 313
7288 369 396 312
7288 369 396 313
7288 370 8 472
7288 372 978 278
7288 380 782 198
7288 625 438 292
7288 625 439 292
7289 112 959 261
7289 124 262 185
7289 369 93 271
7289 369 94 271
7289 370 8 472
7289 372 978 278
7289 380 126 233
7289 625 261 268
7289 625 261 269
7289 625 260 269
7289 625 260 270
7289 625 261 270
7289 625 262 269
7289 625 262 270
7289 635 1019 282
7289 635 1019 283
7289 635 1020 282
7289 635 1020 283
7290 112 900 377
7290 112 900 378
7290 112 901 378
7290 370 8 472
7290 372 978 278
7290 377 54 414
7291 370 8 472
7291 372 978 278
7292 121 875 183
7292 370 8 472
7292 372 978 278
7293 112 897 42
7293 368 886 16
7293 368 887 16
7293 368 887 17
7293 368 886 17
7293 368 886 18
7293 368 887 18
7293 370 8 472
7293 372 978 278
7294 122 855 471
7294 122 854 472
7294 122 855 472
7294 370 8 472
7294 372 978 278
7294 378 830 444
7294 634 805 415
7294 634 804 415
7294 634 804 416
7294 634 805 416
7294 634 804 417
7295 370 8 472
7295 372 978 278
7296 114 947 125
7296 114 946 125
7296 114 946 126
7296 114 947 126
7296 121 875 183
7296 370 8 472
7296 371 152 113
7296 371 152 114
7296 372 978 278
7296 627 389 102
7296 627 389 103
7296 627 390 102
7296 627 390 103
7297 113 359 182
7297 113 359 183
7297 369 475 187
7297 369 474 187
7297 370 8 472
7297 372 978 278
7297 625 591 192
7297 625 592 192
7298 370 8 472
7298 372 978 278
7299 115 212 142
7299 115 213 142
7299 115 240 180
7299 115 240 181
7299 370 8 472
7299 370 975 230
7299 371 324 226
7299 371 324 227
7299 372 978 278
7299 377 54 414
7299 627 437 311
7299 627 437 312
7300 116 835 51
7300 116 835 52
7300 116 836 51
7300 370 8 472
7300 370 366 317
7300 372 978 278
7300 372 1007 143
7300 372 1007 144
7300 372 1008 143
7300 372 1009 145
7300 636 570 77
7301 113 334 196
7301 369 329 183
7301 369 328 183
7301 370 8 472
7301 370 975 230
7301 372 978 278
7301 625 324 170
7302 123 827 206
7302 123 827 207
7302 123 826 207
7302 370 8 472
7302 372 978 278
7302 379 862 241
7302 379 862 242
7302 635 896 276
7303 123 874 111
7303 123 874 112
7303 370 8 472
7303 370 975 230
7303 372 978 278
7303 379 791 114
7303 379 791 115
7303 379 790 115
7303 379 790 116
7303 379 791 116
7303 379 791 117
7303 379 792 114
7303 379 793 115
7303 379 792 115
7303 379 792 116
7303 379 793 116
7303 379 792 117
7303 379 794 110
7303 635 563 407
7303 635 562 407
7303 635 562 408
7303 635 563 408
7303 635 564 407
7303 635 564 408
7303 635 565 408
7303 635 712 114
7303 635 713 114
7304 370 8 472
7304 372 978 278
7305 370 8 472
7305 370 362 504
7305 370 362 505
7305 372 978 278
7305 626 81 497
7305 626 80 497
7305 626 80 498
7305 626 81 498
7305 626 325 255
7305 626 325 256
7305 626 326 254
7305 626 326 255
7305 626 326 256
7306 116 478 183
7306 116 478 184
7306 116 479 184
7306 370 8 472
7306 372 643 135
7306 372 643 136
7306 372 643 137
7306 372 645 135
7306 372 644 135
7306 372 644 136
7306 372 645 136
7306 372 645 137
7306 372 644 137
7306 372 978 278
7306 628 810 88
7306 628 811 88
7307 370 8 472
7307 370 366 317
7307 371 178 87
7307 372 978 278
7308 114 322 478
7308 114 323 478
7308 114 323 479
7308 114 322 479
7308 370 8 472
7308 372 978 278
7308 626 524 317
7308 626 524 318
7309 114 133 125
7309 114 133 126
7309 116 17 253
7309 370 8 472
7309 370 415 226
7309 370 416 226
7309 372 978 278
7309 626 703 327
7309 626 702 327
7309 626 702 328
7310 115 683 236
7310 115 684 236
7310 115 684 237
7310 116 17 253
7310 121 875 183
7310 370 8 472
7310 371 783 266
7310 371 783 267
7310 371 784 266
7310 371 784 267
7310 372 978 278
7310 627 759 181
7310 627 758 181
7310 627 758 182
7310 627 759 182
7310 627 759 183
7310 627 758 183
7310 627 760 182
7310 627 884 297
7310 627 884 298
7311 124 623 344
7311 124 623 345
7311 124 624 344
7311 124 624 345
7311 370 8 472
7311 372 978 278
7311 380 659 358
7311 380 659 359
7311 380 660 358
7311 380 660 359
7311 380 671 373
7311 380 670 373
7311 380 670 374
7311 380 671 374
7311 380 671 375
7311 380 670 375
7311 380 671 376
7311 380 672 373
7311 380 672 374
7311 380 673 374
7311 380 672 375
7311 380 672 376
7311 636 695 373
7311 636 695 374
7311 636 696 373
7311 636 696 374
7312 116 336 372
7312 116 337 372
7312 116 337 373
7312 116 336 373
7312 121 875 183
7312 370 8 472
7312 372 493 367
7312 372 493 368
7312 372 978 278
7312 628 645 366
7312 628 646 366
7313 116 17 253
7313 123 299 452
7313 123 300 452
7313 123 300 453
7313 370 8 472
7313 372 978 278
7313 379 319 447
7313 379 318 447
7313 624 711 310
7313 635 338 450
7314 116 17 253
7314 121 875 183
7314 121 938 328
7314 121 939 328
7314 121 939 329
7314 121 938 329
7314 370 8 472
7314 372 978 278
7314 378 62 368
7314 378 62 369
7314 634 217 406
7314 634 217 407
7314 634 216 407
7315 116 17 253
7315 121 875 183
7315 121 939 419
7315 121 938 419
7315 121 938 420
7315 121 939 420
7315 370 8 472
7315 372 978 278
7315 377 783 402
7315 377 784 402
7315 633 627 384
7315 633 627 385
7315 633 628 384
7316 112 500 96
7316 112 501 96
7316 112 501 97
7316 112 500 97
7316 368 515 81
7316 368 515 82
7316 370 8 472
7316 372 978 278
7316 624 530 66
7316 624 531 66
7316 624 531 67
7316 624 530 67
7317 114 158 244
7317 114 159 244
7317 114 159 245
7317 114 158 245
7317 122 223 43
7317 122 223 44
7317 122 224 43
7317 122 224 44
7317 370 8 472
7317 370 205 232
7317 370 206 232
7317 372 978 278
7317 378 115 133
7317 378 114 133
7317 378 115 134
7317 624 711 310
7317 626 223 254
7317 634 5 223
7317 634 4 223
7318 123 611 140
7318 123 611 141
7318 370 8 472
7318 372 978 278
7318 379 689 170
7318 379 690 170
7318 635 767 199
7318 635 767 200
7318 635 915 415
7318 635 916 415
7318 635 916 416
7318 635 917 416
7318 635 917 417
7318 635 916 417
7318 635 916 418
7318 635 917 418
7318 635 918 417
7318 635 918 418
7319 116 17 253
7319 370 8 472
7319 370 975 230
7319 372 978 278
7320 120 393 470
7320 370 8 472
7320 370 975 230
7320 372 978 278
7321 121 267 36
7321 121 267 37
7321 121 268 36
7321 121 268 37
7321 121 875 183
7321 370 8 472
7321 372 978 278
7321 376 957 19
7321 376 959 19
7321 376 958 19
7321 376 958 20
7321 632 619 1
7321 632 618 1
7322 115 255 483
7322 115 254 483
7322 115 254 484
7322 115 255 484
7322 370 8 472
7322 371 569 507
7322 371 570 507
7322 372 978 278
7323 116 17 253
7323 123 275 463
7323 123 274 463
7323 123 274 464
7323 123 275 464
7323 370 8 472
7323 372 978 278
7323 379 259 435
7323 379 258 435
7323 635 241 406
7323 635 241 407
7323 635 242 406
7323 635 242 407
7324 113 407 118
7324 113 407 119
7324 113 826 234
7324 113 827 234
7324 369 903 268
7324 369 903 269
7324 369 903 270
7324 369 904 268
7324 369 905 268
7324 369 905 269
7324 369 904 269
7324 369 904 270
7324 369 905 270
7324 370 8 472
7324 370 366 317
7324 372 978 278
7324 625 982 304
7324 625 983 304
7324 625 983 305
7325 116 17 253
7325 370 8 472
7325 370 366 317
7325 372 978 278
7326 123 768 136
7326 123 769 136
7326 123 769 137
7326 370 8 472
7326 372 978 278
7326 379 757 79
7326 379 756 79
7326 635 743 22
7326 635 743 23
7327 116 550 247
7327 116 550 248
7327 370 8 472
7327 372 552 319
7327 372 978 278
7327 372 1021 63
7327 624 711 310
7327 628 545 383
7327 628 544 383
7328 121 683 282
7328 121 683 283
7328 121 684 282
7328 121 684 283
7328 121 923 380
7328 121 924 380
7328 121 924 381
7328 370 8 472
7328 372 978 278
7328 377 772 296
7328 377 773 296
7328 377 773 297
7328 377 772 297
7328 377 1016 431
7328 377 1016 432
7328 633 821 313
7328 633 820 313
7328 634 77 482
7329 112 568 384
7329 116 17 253
7329 121 875 183
7329 368 499 450
7329 370 8 472
7329 370 975 230
7329 372 978 278
7330 123 385 487
7330 123 385 488
7330 123 386 487
7330 123 386 488
7330 370 8 472
7330 372 978 278
7330 379 403 471
7330 379 403 472
7330 635 419 455
7331 370 8 472
7331 372 978 278
7332 370 8 472
7332 372 978 278
7333 122 789 482
7333 124 99 243
7333 124 98 243
7333 370 8 472
7333 372 978 278
7333 380 270 280
7333 380 271 280
7333 380 270 281
7333 624 711 310
7333 636 441 319
7333 636 442 318
7333 636 442 319
7334 121 875 183
7334 370 8 472
7334 372 978 278
7335 370 8 472
7335 372 978 278
7335 380 782 198
7336 120 373 397
7336 120 373 398
7336 120 374 397
7336 120 374 398
7336 370 8 472
7336 372 978 278
7336 376 385 447
7336 376 384 447
7336 632 394 496
7336 632 395 496
7337 116 17 253
7337 120 586 10
7337 120 587 10
7337 120 587 11
7337 120 586 11
7337 370 8 472
7337 372 117 1
7337 372 116 1
7337 372 978 278
7337 627 829 21
7337 627 828 21
7338 121 875 183
7338 122 469 477
7338 122 469 478
7338 122 470 476
7338 122 471 476
7338 122 471 477
7338 122 470 477
7338 122 470 478
7338 122 471 478
7338 122 471 479
7338 122 470 479
7338 122 472 477
7338 122 472 478
7338 122 472 479
7338 368 762 453
7338 370 8 472
7338 372 978 278
7338 378 412 448
7338 378 413 448
7338 378 413 449
7338 378 412 449
7338 634 349 472
7339 370 8 472
7339 372 978 278
7340 123 518 183
7340 370 8 472
7340 372 978 278
7340 379 441 226
7340 379 442 224
7340 379 443 224
7340 379 443 225
7340 379 442 225
7340 379 442 226
7340 379 443 226
7340 379 443 227
7340 379 442 227
7340 379 444 225
7340 379 444 226
7340 635 366 268
7340 635 367 268
7341 114 151 310
7341 370 8 472
7341 370 115 295
7341 370 114 295
7341 370 114 296
7341 370 115 296
7341 372 978 278
7341 626 78 282
7341 626 79 282
7341 626 79 283
7341 626 78 283
7342 121 451 4
7342 121 452 4
7342 121 756 199
7342 121 756 200
7342 370 8 472
7342 371 501 32
7342 372 978 278
7342 377 873 189
7342 377 872 189
7342 377 873 190
7342 627 425 68
7342 627 425 69
7342 633 990 178
7342 633 991 178
7343 112 939 91
7343 112 938 92
7343 112 939 92
7343 121 875 183
7343 369 5 52
7343 369 5 53
7343 370 8 472
7343 372 978 278
7343 372 1021 63
7343 625 103 13
7343 625 104 13
7343 625 104 14
7344 370 8 472
7344 372 978 278
7345 122 711 181
7345 122 711 182
7345 122 712 181
7345 370 8 472
7345 372 978 278
7345 378 835 169
7345 378 834 169
7345 378 834 170
7345 378 835 170
7345 624 711 310
7345 634 958 158
7346 121 991 79
7346 121 990 79
7346 121 990 80
7346 121 991 80
7346 370 8 472
7346 372 978 278
7346 377 905 151
7346 377 905 152
7346 633 818 224
7346 633 819 224
7347 121 875 183
7347 124 434 462
7347 124 435 463
7347 124 434 463
7347 370 8 472
7347 372 978 278
7347 380 601 426
7347 380 601 427
7347 380 602 426
7347 380 602 427
7347 636 755 394
7348 121 875 183
7348 370 8 472
7348 372 978 278
7349 114 224 385
7349 114 224 386
7349 370 8 472
7349 370 326 448
7349 370 327 448
7349 370 327 449
7349 372 978 278
7349 626 431 511
7349 626 430 511
7350 114 450 221
7350 370 8 472
7350 370 439 215
7350 370 438 216
